Event No.,Energy [MeV],Mom x [MeV/c], Mom y [MeV/c], Mom z [MeV/c]
1102,0.5804926753044128,0.16121211647987366,0.28441932797431946,-0.47967496514320374
1102,0.7326511144638062,-0.34502267837524414,0.17275089025497437,-0.622811496257782
1103,0.7636210322380066,-0.36799928545951843,-0.038363076746463776,-0.6679984331130981
1103,0.6164528131484985,0.2532763183116913,-0.10876677930355072,-0.5513936877250671
1104,2137.104736328125,0.33752745389938354,0.6897385716438293,2137.1044921875
1104,0.5109989047050476,0.20794889330863953,0.21085764467716217,-0.4164327085018158
1104,0.5109989047050476,-0.10760489851236343,0.022307375445961952,-0.4990425407886505
1104,0.7641651630401611,-0.3032991588115692,-0.20795704424381256,-0.6698595881462097
1104,0.30498984456062317,-0.05546047165989876,-0.0730682983994484,-0.2908675968647003
1104,1.0955829620361328,-0.2240699678659439,0.034750621765851974,-1.0718615055084229
1104,0.4188101291656494,0.03698727861046791,-0.018470359966158867,-0.41676458716392517
1105,0.5109989047050476,0.053452182561159134,-0.22624653577804565,-0.45505523681640625
1105,0.5083601474761963,0.11359816789627075,0.1078244224190712,-0.4836314618587494
1105,0.2017447054386139,0.08322657644748688,-0.008579268120229244,-0.18357738852500916
1105,32.35689163208008,0.004769208841025829,-0.012809104286134243,32.35688781738281
1106,0.5109989047050476,0.29992616176605225,-0.06433350592851639,-0.40868738293647766
1106,0.22076644003391266,-0.04823244735598564,-0.07895410060882568,-0.20044375956058502
1107,0.15625156462192535,0.00016847127699293196,0.0789092406630516,-0.13486234843730927
1107,1.8940297365188599,0.5835697650909424,0.6656781435012817,-1.6744155883789062
1107,0.35568544268608093,0.23168537020683289,0.007114914711564779,-0.26978400349617004
1107,0.4355875849723816,-0.04208313301205635,0.19142450392246246,-0.3890015780925751
1108,1.5182503461837769,0.00010592411854304373,0.0003345284494571388,1.5182503461837769
1108,1.898161768913269,0.24125492572784424,0.4515400528907776,-1.8278199434280396
1108,0.5109989047050476,-0.10794969648122787,0.06315246224403381,-0.49545788764953613
1108,1.471564769744873,-0.2510915994644165,-0.6413768529891968,-1.300419807434082
1109,7.669075965881348,-2.288642644882202,-1.8932849168777466,-7.070524215698242
1109,1.0980883836746216,-0.2564487159252167,-0.40354934334754944,-0.9885241985321045
1109,0.536496102809906,-0.31923699378967285,-0.08391639590263367,-0.42293480038642883
1109,0.7779379487037659,0.11920291930437088,0.1113552376627922,-0.7606432437896729
1109,0.4674907326698303,0.2620895206928253,-0.2000175267457962,-0.33143576979637146
1109,0.2910546660423279,0.16351033747196198,0.07086926698684692,-0.23011897504329681
1110,0.5516027212142944,-0.15879502892494202,-0.09165388345718384,-0.5202395915985107
1110,2.320410966873169,-0.7911694645881653,-0.07545818388462067,-2.180060625076294
1111,20.783832550048828,0.0020543276332318783,-0.00229112827219069,20.783832550048828
1111,0.9301152229309082,0.47386541962623596,-0.17246584594249725,-0.7815507054328918
1111,0.9403150677680969,0.12704220414161682,-0.30975818634033203,-0.878693699836731
1111,1.2682452201843262,0.35369059443473816,-0.5381251573562622,-1.0925979614257812
1111,2.2354512214660645,-0.36372339725494385,0.1389734148979187,-2.201280117034912
1111,0.5109989047050476,0.1626078486442566,-0.18335388600826263,-0.44839707016944885
1111,0.5057908296585083,-0.19038113951683044,-0.15749874711036682,-0.44133153557777405
1112,0.43784260749816895,-0.026411809027194977,0.031149305403232574,-0.43593379855155945
1112,28.71959686279297,0.00261968863196671,0.0016328963683918118,28.71959686279297
1112,145.88812255859375,-0.0038043700624257326,-0.018006524071097374,145.88812255859375
1112,0.23440247774124146,0.08356624841690063,-0.21100345253944397,0.058640819042921066
1112,0.3863740563392639,-0.11091217398643494,0.047748174518346786,-0.36701977252960205
1112,0.6439573168754578,0.3180517852306366,0.02325398661196232,-0.5594491362571716
1113,2.023094892501831,-0.7259007096290588,-0.32959941029548645,-1.859393835067749
1113,19.307538986206055,-0.12547534704208374,-0.08093765377998352,19.306961059570312
1113,1.2977209091186523,-0.42185643315315247,-0.05503286048769951,-1.226004958152771
1113,0.2363729327917099,0.007811403833329678,-0.02137111872434616,-0.23527520895004272
1113,0.3859875500202179,0.08701872080564499,0.153711199760437,-0.3432011008262634
1113,1.4018027782440186,0.43055516481399536,0.2895416021347046,-1.3022438287734985
1113,0.8372111916542053,0.03694843128323555,0.11673220992088318,-0.8282095193862915
1113,0.21153007447719574,0.13689188659191132,0.09501295536756516,-0.1303001344203949
1113,4.820865154266357,0.49603384733200073,-0.6619036197662354,-4.749375820159912
1113,1.331660270690918,0.44543394446372986,-0.2094734013080597,-1.2373473644256592
1114,2.374910831451416,0.6857330799102783,0.26274463534355164,-2.2585253715515137
1114,1.3193981647491455,0.22556878626346588,0.23692147433757782,-1.2782012224197388
1114,0.3370598554611206,0.09939178079366684,0.08591274172067642,-0.31040236353874207
1114,0.5110039710998535,0.10666622966527939,-0.1323012411594391,-0.48191675543785095
1114,0.3749527335166931,-0.1919759064912796,0.12660156190395355,-0.2961534261703491
1114,0.5109989047050476,0.22059662640094757,-0.12214677035808563,-0.44445154070854187
1114,0.7149856686592102,0.10503168404102325,-0.1917591691017151,-0.6807358264923096
1114,0.14781586825847626,-0.0596359446644783,-0.0702773928642273,-0.11556025594472885
1114,0.5035611987113953,-0.0880860686302185,-0.20576021075248718,-0.45108479261398315
1114,0.1723036766052246,0.0772932767868042,0.08163033425807953,0.1305786818265915
1114,0.5109989047050476,0.04465336352586746,0.07153046876192093,-0.5039933919906616
1115,0.5109989047050476,-0.14526750147342682,-0.14580120146274567,-0.4677170515060425
1115,1.8603333234786987,-1.015691876411438,-0.6041501760482788,-1.436736822128296
1115,8.00918960571289,2.377915859222412,-1.5203416347503662,-7.495411396026611
1116,0.6311802864074707,0.08390232920646667,0.24990862607955933,-0.5734933614730835
1116,0.9822622537612915,-0.038576945662498474,0.40253886580467224,-0.8951611518859863
1116,0.42944103479385376,-0.13180431723594666,0.003919035196304321,-0.4086953401565552
1116,0.6843256950378418,-0.2630913257598877,0.25607019662857056,-0.5775055885314941
1116,0.1885908842086792,0.10423458367586136,-0.09384790807962418,0.12607237696647644
1116,0.5109989047050476,0.005581901874393225,-0.2656506896018982,-0.4364841878414154
1117,2.7286009788513184,0.0012054588878527284,0.011372912675142288,-2.728577136993408
1117,0.7800881266593933,0.3343539834022522,0.046031732112169266,-0.7032965421676636
1117,0.6945749521255493,-0.2906101942062378,-0.2657458186149597,-0.5721531510353088
1118,0.9990738034248352,-0.4014168977737427,0.19203685224056244,-0.8945025205612183
1118,0.327391117811203,-0.13523101806640625,-0.003821029094979167,-0.29813235998153687
1119,72.87981414794922,-0.08097737282514572,-0.068266861140728,72.8797378540039
1119,2.3273277282714844,0.4627472758293152,0.5316072702407837,-2.2180426120758057
1119,0.4214369058609009,-0.1159135028719902,0.21721401810646057,-0.34203973412513733
1119,0.6471401453018188,-0.35253897309303284,-0.06814099848270416,-0.5383896231651306
1119,0.4534723162651062,0.08389353007078171,0.16857297718524933,-0.41253140568733215
1119,0.6295745372772217,-0.06919307261705399,-0.16000504791736603,-0.6049585342407227
1120,0.3349423110485077,-0.12815995514392853,0.1786774843931198,-0.25265732407569885
1120,0.3525623679161072,0.15305329859256744,-0.08368559181690216,-0.306384801864624
1121,16.201309204101562,-0.0015823865542188287,-0.004470377694815397,16.201309204101562
1121,1.640067458152771,-4.4108372094342485e-05,-0.0004209937760606408,1.6400673389434814
1121,75.92805480957031,-0.012538421899080276,-0.0071155233308672905,75.92805480957031
1121,6.194209098815918,1.3706060647964478,2.089576482772827,-5.667745113372803
1121,2.0815324783325195,-0.22075849771499634,-0.786076545715332,-1.9147132635116577
1121,1.087532639503479,0.08485886454582214,0.03437210991978645,-1.0836718082427979
1121,0.5130643248558044,0.056517135351896286,-0.1945057213306427,-0.4713898003101349
1121,0.4681759476661682,0.27065470814704895,0.08759497851133347,-0.3718357980251312
1121,0.8353012204170227,0.17361104488372803,-0.1841975599527359,-0.7960267663002014
1121,0.5109989047050476,-0.19967174530029297,0.08857846260070801,-0.461957722902298
1121,0.7489843964576721,0.018190158531069756,-0.11871882528066635,-0.7392919659614563
1121,1.0990548133850098,0.08751271665096283,0.40258413553237915,-1.0189156532287598
1121,2.2540905475616455,0.5444340705871582,0.08031415194272995,-2.1858785152435303
1121,0.23541279137134552,-0.10396578907966614,-0.10106021910905838,-0.18546462059020996
1122,52.08602523803711,-0.0006608372204937041,-0.0012153710704296827,52.08602523803711
1122,0.5109989047050476,0.2619444727897644,-0.0875975713133812,-0.429920494556427
1123,0.14707142114639282,-0.06411752104759216,0.010509630665183067,-0.13194125890731812
1123,0.794529378414154,0.19415099918842316,0.3054833710193634,-0.7072921991348267
1123,0.576594352722168,-0.10640773177146912,0.07411081343889236,-0.561823844909668
1123,0.3479263484477997,0.25643396377563477,-0.009207375347614288,-0.2349671870470047
1123,1.8395456075668335,-0.2122330665588379,0.6693789958953857,-1.7002402544021606
1124,1.5339343547821045,-0.0005992940859869123,-0.0001964021794265136,1.533934235572815
1124,199.9976348876953,0.07226738333702087,-0.026454588398337364,199.99761962890625
1124,1505.7420654296875,0.07334250956773758,-0.31627506017684937,1505.7420654296875
1124,0.7709256410598755,-0.43833696842193604,0.007177075371146202,-0.6341416239738464
1124,0.8014347553253174,0.368040531873703,-0.125526562333107,-0.7007759213447571
1125,0.3808947205543518,-0.05623522400856018,-0.07808319479227066,-0.3685395419597626
1125,0.7009682059288025,0.10515878349542618,0.1636846661567688,-0.6734281182289124
1125,0.30776575207710266,0.05630939453840256,-0.14891518652439117,-0.263388067483902
1125,1.523292064666748,0.3417302668094635,-0.08378290385007858,-1.4820996522903442
1125,0.5942476391792297,0.03265991434454918,0.10828506946563721,-0.5833848714828491
1125,0.1478079855442047,0.10903508961200714,0.08954563736915588,0.044046901166439056
1125,1.3083900213241577,0.1139783263206482,0.4221278727054596,-1.233167290687561
1126,1.888473391532898,0.2789849638938904,0.6532225608825684,-1.7497998476028442
1126,0.6871054768562317,0.17542150616645813,-0.2163175642490387,-0.6281304955482483
1126,0.9057725071907043,0.1571660190820694,-0.3537406325340271,-0.818895697593689
1126,5.4151387214660645,0.418228417634964,0.6580517888069153,-5.358710765838623
1126,0.32221242785453796,0.07885723561048508,-0.23092982172966003,0.21041339635849
1126,0.48601892590522766,0.21862612664699554,-0.002113859634846449,-0.4340651333332062
1126,0.3612893521785736,-0.10195611417293549,0.34546127915382385,0.028132770210504532
1126,0.5109989047050476,0.17359168827533722,0.13025149703025818,-0.46262335777282715
1126,0.41259831190109253,-0.1730809062719345,0.017425067722797394,-0.3741346597671509
1126,0.7351017594337463,-0.16380541026592255,-0.0985497534275055,-0.7098100781440735
1127,0.32198044657707214,-0.15185493230819702,0.0012974138371646404,-0.2839186489582062
1127,0.6065612435340881,-0.11746179312467575,-0.06147050857543945,-0.5918958187103271
1127,0.25605061650276184,0.023551110178232193,-0.02023494988679886,-0.25416100025177
1128,0.47405576705932617,0.17819863557815552,0.05677773058414459,-0.4356034994125366
1128,2.8995871543884277,0.0012272348394617438,0.000987677020020783,2.8995866775512695
1128,4257.0654296875,-0.6979913711547852,0.5420063734054565,4257.0654296875
1128,1.0426766872406006,-0.4448925852775574,0.07503680884838104,-0.9400078058242798
1128,0.16077831387519836,-0.04485626146197319,0.013207935728132725,-0.15382824838161469
1129,46.44900131225586,-0.007759529631584883,0.006124400068074465,46.44900131225586
1130,1.448580026626587,-0.6492275595664978,-0.3808555603027344,-1.2376738786697388
1130,272.3918151855469,0.16088435053825378,0.06080726534128189,272.3917541503906
1130,0.5307695269584656,0.24514566361904144,-0.011208568699657917,-0.47063177824020386
1130,0.36258894205093384,-0.2100335955619812,-0.12715518474578857,-0.2668111324310303
1130,0.20932911336421967,0.12677572667598724,-0.14593881368637085,-0.08030224591493607
1131,0.5109989047050476,0.2016313374042511,0.02810022421181202,-0.4686950743198395
1131,1.3259638547897339,-0.020587164908647537,0.15100692212581635,-1.3171762228012085
1132,0.5109989047050476,0.17012934386730194,-0.07565409690141678,-0.4758701026439667
1132,2.633992910385132,0.9904721975326538,-0.04239629581570625,-2.4403045177459717
1132,0.31939998269081116,0.07595885545015335,-0.13501937687397003,-0.2793141007423401
1132,0.8253602981567383,-0.3648204505443573,-0.10752860456705093,-0.7325047850608826
1132,0.5109989047050476,-0.01190895400941372,-0.17810344696044922,-0.47880813479423523
1132,0.5109989047050476,0.1336464285850525,-0.11111918091773987,-0.48053205013275146
1133,4.147537708282471,0.18388187885284424,-0.6283926963806152,-4.095531463623047
1133,1.1392817497253418,-0.5221649408340454,-0.33283403515815735,-0.9563096761703491
1133,0.2590982913970947,0.07095258682966232,0.08152898401021957,-0.2354796975851059
1133,0.44674450159072876,-0.008857132866978645,-0.09311369806528091,-0.43684327602386475
1133,2.5535202026367188,-0.5408732891082764,0.8327565789222717,-2.352538585662842
1134,4.040612697601318,0.10101859271526337,-1.5494745969772339,-3.7303450107574463
1134,1.9451377391815186,0.5685786604881287,-0.24879468977451324,-1.8434697389602661
1134,8.914669036865234,-0.0010078035993501544,-0.0035052085295319557,8.914668083190918
1135,0.3527161180973053,-0.045508481562137604,0.0927116796374321,-0.33725684881210327
1135,1.7091751098632812,0.18500763177871704,0.37317559123039246,-1.6576464176177979
1135,2262.14697265625,-0.42858195304870605,0.5518307089805603,2262.14697265625
1135,1040.0772705078125,-0.29717352986335754,0.13796795904636383,1040.0772705078125
1135,1.6042671203613281,0.26050224900245667,0.01068863645195961,-1.5829395055770874
1135,0.6246032118797302,0.047206226736307144,0.09749830514192581,-0.615138053894043
1135,0.4436595141887665,0.17012810707092285,0.24111609160900116,-0.33129021525382996
1135,0.7534208297729492,0.2337552160024643,-0.08880772441625595,-0.7107141613960266
1136,14.258246421813965,-0.001995836617425084,0.010435023345053196,14.2582426071167
1136,176.55352783203125,-0.0266208965331316,0.08286233246326447,176.5535125732422
1136,713.6484985351562,0.03308549523353577,0.20840702950954437,713.6484985351562
1136,0.43032345175743103,0.16107146441936493,-0.03257785737514496,-0.39770960807800293
1136,3.5578200817108154,0.409972608089447,0.23228175938129425,-3.5264785289764404
1136,0.5109989047050476,0.1854294389486313,0.1993112862110138,-0.4324474632740021
1136,0.6138546466827393,-0.11229220032691956,-0.1489364206790924,-0.5848298668861389
1137,0.8965564370155334,-0.41890817880630493,-0.0771060585975647,-0.7889131903648376
1137,1.4636452198028564,0.5226653218269348,-0.13761121034622192,-1.360198974609375
1137,1.5382075309753418,-0.22896970808506012,0.3636065125465393,-1.4769717454910278
1137,0.7606773376464844,-0.33720511198043823,-0.0720437690615654,-0.6780356764793396
1138,151.19679260253906,0.02230955846607685,-0.005265926476567984,151.19677734375
1138,0.399865061044693,-0.2079632729291916,0.018740104511380196,-0.34101635217666626
1138,0.38634324073791504,-0.08400074392557144,0.1422150731086731,-0.34925612807273865
1138,0.40643808245658875,-0.23554369807243347,-0.025608593598008156,-0.33023518323898315
1138,0.19220727682113647,0.11200005561113358,-0.00024182563356589526,0.15620361268520355
1139,0.45042335987091064,0.022637024521827698,-0.1489890217781067,-0.4244655966758728
1139,0.6107948422431946,-0.00022083036310505122,-0.0038198125548660755,-0.6107828617095947
1140,1.7738091945648193,-0.4311467707157135,0.3662186861038208,-1.681188702583313
1140,713.7130126953125,-0.2083422690629959,0.0662907063961029,713.7129516601562
1140,1.4912785291671753,0.6938539147377014,-0.3887989819049835,-1.2614728212356567
1140,3.885387659072876,0.17364074289798737,1.7245874404907227,-3.4773385524749756
1140,0.5109989047050476,0.08184728026390076,0.06304597854614258,-0.5004459023475647
1141,0.27955353260040283,-5.2945822972105816e-05,3.3866257581394166e-05,0.27955353260040283
1141,0.9706428647041321,0.13614074885845184,0.43524280190467834,-0.8568412661552429
1141,0.7383251190185547,-0.31772324442863464,-0.3264331817626953,-0.5810484290122986
1141,3.643907308578491,1.8379604816436768,1.3676098585128784,-2.833655834197998
1141,4.072323799133301,1.5157612562179565,1.1810479164123535,-3.590461492538452
1141,0.24625131487846375,-0.14896957576274872,-0.09688659757375717,0.1704721599817276
1141,0.8132359385490417,-0.06294338405132294,0.117066390812397,-0.8023006319999695
1141,1.0390651226043701,0.01888405904173851,0.026908433064818382,-1.0385448932647705
1141,1.767748236656189,-0.1597772091627121,-0.6554867625236511,-1.6339346170425415
1141,3.1424458026885986,0.8604996204376221,1.036704182624817,-2.8389699459075928
1142,0.6681027412414551,-0.23373016715049744,-0.1724686324596405,-0.6016527414321899
1143,0.7204274535179138,0.12213422358036041,-0.01473839208483696,-0.7098462581634521
1143,0.20319920778274536,-0.0927203819155693,-0.1665223389863968,0.07044971734285355
1143,0.5109989047050476,0.023276451975107193,-0.18461757898330688,-0.47591432929039
1143,0.1661054641008377,-0.07692481577396393,-0.06806108355522156,-0.13054227828979492
1143,0.5109989047050476,0.0971379429101944,-0.25258663296699524,-0.4334560036659241
1144,2.193572998046875,-1.1194896697998047,-0.7691769599914551,-1.7224611043930054
1144,0.3161044716835022,0.05807352811098099,0.06257013231515884,-0.3043591380119324
1144,0.660419762134552,-0.20687302947044373,0.11211934685707092,-0.617079496383667
1145,0.6753342151641846,-0.14344504475593567,-0.20703716576099396,-0.626606285572052
1145,2.169471263885498,-0.33718347549438477,0.8664587736129761,-1.9601434469223022
1145,0.38110679388046265,-0.03929538652300835,0.08819058537483215,-0.36867424845695496
1145,1.1149053573608398,0.40226373076438904,-0.22127631306648254,-1.0159895420074463
1145,0.835969090461731,0.3153510093688965,-0.014017757959663868,-0.7740811109542847
1145,0.17320939898490906,0.09315919876098633,0.1243266686797142,0.07658809423446655
1146,0.20642638206481934,0.10490638017654419,-0.1234150230884552,-0.1279657483100891
1146,0.4767270088195801,0.19940081238746643,-0.050222013145685196,-0.43009963631629944
1147,6564.78955078125,1.7306630611419678,1.8530261516571045,6564.7890625
1147,0.41804537177085876,-0.0688343271613121,0.001598468516021967,-0.4123362898826599
1147,2.95975661277771,1.35237455368042,0.5975443124771118,-2.5640170574188232
1147,0.49304503202438354,0.046265892684459686,0.021678617224097252,-0.4903905689716339
1147,0.6894292831420898,0.13816601037979126,-0.21775634586811066,-0.6393786668777466
1147,1.394127368927002,-0.6927356123924255,-0.10410255193710327,-1.2053511142730713
1147,0.5446802377700806,-0.08163325488567352,0.23910461366176605,-0.4825366139411926
1148,1.9374316930770874,0.8135411739349365,-0.27208226919174194,-1.7371711730957031
1149,7746.30126953125,0.33749595284461975,-0.3809587359428406,7746.30126953125
1149,0.2988130748271942,0.008755865506827831,0.09628322720527649,-0.28274041414260864
1149,1.504836916923523,0.7443739175796509,0.026281258091330528,-1.3075745105743408
1150,0.9219170808792114,-0.03543062508106232,0.07925882190465927,-0.917820155620575
1150,3.1770713329315186,1.3650184869766235,0.5368556380271912,-2.818207263946533
1150,0.3337772786617279,0.14182323217391968,0.03349286690354347,-0.3002859950065613
1150,0.3633875846862793,-0.0020391077268868685,-0.1398865282535553,-0.33537760376930237
1150,0.6042639017105103,0.27655288577079773,0.01694280095398426,-0.5369974970817566
1150,6.580173015594482,-0.4956878423690796,-2.6199300289154053,-6.015724182128906
1150,0.5109989047050476,0.0741935670375824,0.16100642085075378,-0.4792620837688446
1150,1.4599006175994873,-0.3322725296020508,0.1317678540945053,-1.415465235710144
1151,2.1492185592651367,0.3959077000617981,-0.09320397675037384,-2.110381603240967
1151,0.2926637530326843,-0.014352411031723022,0.11208521574735641,-0.2699684798717499
1151,4.371315956115723,0.0002606989291962236,0.0007550226291641593,4.371315956115723
1151,0.5724837183952332,-0.22723069787025452,0.023834073916077614,-0.5249149799346924
1151,1.3605328798294067,0.10541307181119919,0.13561435043811798,-1.349646806716919
1151,0.4149555265903473,0.12268166244029999,0.0808885395526886,-0.3880648612976074
1151,0.41261202096939087,-0.15217675268650055,0.09567297995090485,-0.37139949202537537
1152,0.8727959990501404,0.3871661126613617,-0.20161975920200348,-0.755794107913971
1152,0.4970950484275818,-0.17508310079574585,0.06234373524785042,-0.46104517579078674
1152,0.5109989047050476,-0.26925405859947205,-0.15726126730442047,-0.4048345685005188
1152,0.6902262568473816,0.15397408604621887,0.08891966938972473,-0.6669314503669739
1152,0.48126867413520813,0.09619249403476715,0.14269718527793884,-0.4494486153125763
1153,0.6107897162437439,-0.047747135162353516,0.2753916382789612,-0.5430872440338135
1154,2.0892293453216553,-1.0050541162490845,-0.5823448300361633,-1.7365540266036987
1154,0.6514419913291931,0.07158198207616806,0.07670567184686661,-0.6429377198219299
1154,1.086495280265808,0.44375741481781006,0.21003800630569458,-0.9692447185516357
1155,0.5313329696655273,0.11938232183456421,0.1359923779964447,-0.49956846237182617
1155,0.13070330023765564,-0.03609849885106087,-0.040254637598991394,0.11899501830339432
1155,1.9058144092559814,-1.1023811101913452,-0.004353794734925032,-1.5546270608901978
1155,0.477073073387146,0.11812380701303482,0.1910993754863739,-0.4208640158176422
1155,0.4849483370780945,0.17851929366588593,-0.00747088436037302,-0.4508325159549713
1155,0.5894836187362671,0.17826427519321442,-0.03561018034815788,-0.5607537031173706
1156,0.16329732537269592,-0.06464557349681854,-0.11761082708835602,0.0930304229259491
1156,0.36981508135795593,0.03783133998513222,-0.16213424503803253,-0.3302188515663147
1156,0.48128318786621094,-0.02264018915593624,0.18526531755924225,-0.44361886382102966
1157,1.0138015747070312,-0.31684404611587524,-0.1745547652244568,-0.947066068649292
1157,1.8840736150741577,-0.5621026754379272,-0.5803001523017883,-1.702065110206604
1157,0.6111342906951904,0.2346019595861435,0.013394715264439583,-0.564152181148529
1157,0.20190857350826263,-0.025538291782140732,0.0007134873885661364,-0.20028568804264069
1157,0.7832686901092529,0.3850632607936859,0.3239831328392029,-0.6002258062362671
1158,0.5109989047050476,0.23309893906116486,0.07216984778642654,-0.4489724636077881
1158,0.23006458580493927,-0.04554365575313568,0.2246185541152954,-0.020049769431352615
1158,0.36143410205841064,0.12630732357501984,-0.20262591540813446,-0.27133709192276
1158,3.427565336227417,1.2652604579925537,-1.3097745180130005,-2.9037580490112305
1158,0.11126751452684402,-0.004736948758363724,-0.04356396570801735,-0.10227512568235397
1159,77.34199523925781,-0.03466027230024338,-0.02049717865884304,77.34197998046875
1159,0.49855300784111023,-0.17802895605564117,-0.11690053343772888,-0.45077162981033325
1159,0.39850178360939026,0.05430411174893379,-0.16025091707706451,-0.36079686880111694
1160,1.7591893672943115,-0.33230113983154297,0.2758619785308838,-1.7053513526916504
1160,1.9217499494552612,0.7468950748443604,-0.7742751836776733,-1.592409610748291
1160,0.28853288292884827,0.11465167254209518,0.11946053057909012,-0.23629514873027802
1161,1.656833291053772,-0.27699220180511475,0.27212458848953247,-1.6106892824172974
1161,0.35354137420654297,0.022432902827858925,0.11242617666721344,-0.334437757730484
1162,46.45041275024414,0.010796082206070423,-0.009113271720707417,46.45041275024414
1162,1.523522973060608,0.2819051742553711,0.180384561419487,-1.4863085746765137
1162,0.13706199824810028,0.02564501389861107,0.016810592263936996,-0.13358789682388306
1163,1.7214279174804688,0.1986381560564041,-0.49152225255966187,-1.6377615928649902
1163,2.6515049934387207,0.28051048517227173,-1.088820219039917,-2.4013047218322754
1163,0.5003809928894043,-0.09314001351594925,-0.12132102251052856,-0.47643181681632996
1163,1.4099392890930176,0.3027414083480835,-0.42887064814567566,-1.3085665702819824
1163,0.12647610902786255,-0.02740974724292755,-0.05055844411253929,-0.11264438182115555
1164,0.7129620313644409,-0.19053418934345245,0.09465016424655914,-0.6804799437522888
1164,0.19385065138339996,0.09447882324457169,-0.08008787035942078,0.14912331104278564
1164,0.7565213441848755,-0.09935839474201202,-0.18428125977516174,-0.72697514295578
1164,0.49976709485054016,-0.20799361169338226,-0.1873084008693695,-0.41403064131736755
1165,0.4978415369987488,0.09994940459728241,-0.07113058865070343,-0.4824901521205902
1165,2.6601226329803467,1.196044921875,-0.7609901428222656,-2.250916004180908
1165,0.5109989047050476,0.026657970622181892,0.17360632121562958,-0.4798646569252014
1166,2.0049681663513184,-0.8096528649330139,0.47105562686920166,-1.772700309753418
1166,0.8974201083183289,0.20711255073547363,-0.056879136711359024,-0.8713392019271851
1167,0.47312620282173157,-0.19134071469306946,-0.04207257553935051,-0.43065884709358215
1167,1123.8001708984375,-0.3723624348640442,0.2575942873954773,1123.800048828125
1167,0.8355246782302856,-0.18436354398727417,-0.28077346086502075,-0.7650344967842102
1167,0.6224197745323181,-0.3295091390609741,0.1918022781610489,-0.49197766184806824
1167,1.25245201587677,-0.2319878339767456,-0.43758121132850647,-1.1503653526306152
1167,2.3068814277648926,0.66447913646698,1.01092529296875,-1.964229941368103
1167,0.36279958486557007,0.012970967218279839,0.04925163835287094,-0.3592068552970886
1168,2.181483745574951,0.7439004778862,-0.2530171573162079,-2.0350589752197266
1168,0.3927130103111267,0.10255535691976547,-0.04272594302892685,-0.37667012214660645
1168,0.5227786898612976,0.19004490971565247,0.11637222021818161,-0.4729037880897522
1168,0.4794786870479584,-0.16338762640953064,-0.04688418656587601,-0.4483371078968048
1169,0.8780398368835449,0.2730826735496521,-0.3682851493358612,-0.7488296627998352
1169,21.817241668701172,-0.014457779005169868,-0.0008149758214130998,21.817235946655273
1169,0.7967075705528259,0.3605097234249115,0.058090757578611374,-0.7080968618392944
1169,0.391238808631897,-0.13532212376594543,0.016581561416387558,-0.366716206073761
1170,0.5109989047050476,-0.22617828845977783,-0.03487056493759155,-0.45688873529434204
1170,0.6589148044586182,-0.0336751751601696,-0.035468120127916336,-0.6570971608161926
1171,0.8446885347366333,0.14804640412330627,-0.3742597997188568,-0.742637574672699
1171,5739.4609375,-0.11245472729206085,0.45015501976013184,5739.4609375
1171,7.682021141052246,-1.394205927848816,2.883875608444214,-6.982327938079834
1171,0.4184119701385498,-0.06740473955869675,0.0937584787607193,-0.4021623134613037
1172,10.464920043945312,-0.003508802503347397,0.003473158460110426,10.464919090270996
1172,0.44008007645606995,0.2209251970052719,0.035069312900304794,-0.37898901104927063
1173,1.701614499092102,-0.5118429660797119,-0.16115212440490723,-1.6147874593734741
1173,5975.310546875,0.3716387450695038,-0.5082269310951233,5975.310546875
1173,0.9800962805747986,-0.009135287255048752,0.1383957862854004,-0.9702329039573669
1173,0.18068404495716095,0.04863468185067177,-0.045930299907922745,-0.16784456372261047
1173,0.6176973581314087,0.14184992015361786,-0.23907604813575745,-0.5516078472137451
1174,4.872260570526123,0.6942591667175293,1.7890660762786865,-4.478411674499512
1174,0.28726744651794434,0.03147488087415695,0.049473077058792114,-0.28121939301490784
1174,1.5987188816070557,-0.6571794152259827,0.2938459813594818,-1.4274704456329346
1174,0.6463282704353333,0.11191306263208389,0.06215974688529968,-0.6335233449935913
1174,0.5109989047050476,-0.17745190858840942,-0.21380507946014404,-0.4288567304611206
1175,0.3582979738712311,-0.14500431716442108,-0.1350078135728836,-0.2985365688800812
1175,3.2245354652404785,0.9396576285362244,-1.3375378847122192,-2.779507875442505
1175,0.5038594007492065,-0.2600013017654419,-0.030673038214445114,-0.43050292134284973
1176,0.320182740688324,0.15059256553649902,-0.11112578213214874,-0.25978824496269226
1177,0.5277488231658936,-0.005841297563165426,0.18960031867027283,-0.4924798309803009
1177,0.9783050417900085,-0.4565068185329437,-0.06685838848352432,-0.8626773953437805
1177,0.41371050477027893,0.12544216215610504,-0.17686234414577484,-0.3523356020450592
1177,0.602257251739502,0.3185276389122009,0.0340786948800087,-0.5099927186965942
1177,0.47169578075408936,0.13607385754585266,-0.16284532845020294,-0.42126262187957764
1178,0.44427159428596497,0.019258448854088783,0.056434206664562225,-0.4402516782283783
1178,0.2505495846271515,0.0020870293956249952,0.0333731509745121,-0.2483082115650177
1178,0.8068333864212036,0.33099809288978577,-0.09715420752763748,-0.7293705344200134
1178,0.3322453200817108,-0.09032093733549118,-0.09644937515258789,-0.304838627576828
